Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1217,2012-09-11,41.97062301635742,42.30027774621924,41.710367052815506,42.07472351913556,1345773
1218,2012-09-12,42.12676239013672,42.30026631895989,41.6930025680788,42.16146411722041,2846913
1219,2012-09-13,42.0400276184082,42.543191100407164,41.8144733600145,41.88387684256513,2572173
1220,2012-09-14,41.640968322753906,42.62994203817537,41.25925859143019,42.334984304579905,13519349
1221,2012-09-17,40.80814743041992,42.02267531958382,40.582593192323124,41.91857010512598,12665195
1222,2012-09-18,40.82549285888672,41.571558993063206,40.59993863784682,40.84284607994913,8408810
1223,2012-09-20,40.513187408447266,41.016350816508734,40.252931447021645,40.252931447021645,6301939
1224,2012-09-21,41.72770309448242,41.98795898022853,40.686679551498,40.686679551498,8707245
1225,2012-09-24,40.98163986206055,42.16146568048465,40.77343419843383,41.71035733145632,7593484
1226,2012-09-25,40.738739013671875,41.38070461855438,40.11412662905962,41.22454916910321,11733607
1227,2012-09-26,40.59994125366211,40.929600702526834,40.3570337959095,40.59994125366211,9302273
1228,2012-09-27,40.513187408447266,41.06840106747455,40.27027996181141,40.634641131765186,12478679
1229,2012-09-28,41.814453125,41.883856573964636,40.77342963010016,40.77342963010016,8847242
1230,2012-10-01,41.65830993652344,41.98796935590225,41.22455001975991,41.65830993652344,5138030
1231,2012-10-03,40.82549285888672,41.987970406211055,40.70403913783556,41.640962464119994,12133968
1232,2012-10-04,40.94694519042969,41.29395312074526,40.42643329495633,41.05104568688585,7257841
1233,2012-10-05,41.016357421875,41.32866368456094,40.946953938346,41.20720994168382,11584935
1234,2012-10-08,41.189849853515625,41.450105783745315,40.61728304173354,40.9469424359962,6807880
1235,2012-10-09,41.71036148071289,41.81446196958421,40.8948919625678,41.328651843858175,5205666
1236,2012-10-10,41.450103759765625,41.8665104038427,40.94694043658563,41.57155275599911,7436554
1237,2012-10-11,41.34600067138672,41.84916402015431,41.15514820480368,41.64095833422993,5476615
1238,2012-10-12,41.62360763549805,41.77975836179365,39.905916700076446,41.29394825788115,2847441
1239,2012-10-15,41.24190139770508,41.97061896662806,41.10309917186168,41.50215733613499,7208908
1240,2012-10-16,41.155147552490234,41.53685718620214,41.033693845409736,41.32865150357784,4006297
1241,2012-10-17,41.55421447753906,41.64096647141035,41.12045450818264,41.432760744799886,2639928
1242,2012-10-18,41.84916687011719,41.953267366870726,41.43275546991046,41.640961170013824,2525746
1243,2012-10-19,41.43275833129883,41.81446802341688,41.293956090509525,41.6409640457811,3153069
1244,2012-10-22,41.155147552490234,41.36335323511454,40.92959335739553,41.10309730848313,4657141
1245,2012-10-23,40.75609588623047,41.17250261108882,40.70404092735111,40.99899863241534,3935245
1246,2012-10-25,40.49583435058594,40.94694275047695,40.28762866348393,40.87753928591095,12050023
1247,2012-10-29,39.88857650756836,40.09677751938575,39.61096731415067,39.61096731415067,2123473
1248,2012-10-30,39.28131103515625,40.0273795805199,39.14250878886917,39.940627588265876,2570824
1249,2012-10-31,39.55891418457031,39.732418152865826,39.22925711546847,39.437460465444175,1852024
1250,2012-11-01,40.582584381103516,40.73873510899191,40.01001759239208,40.01001759239208,4524439
1251,2012-11-02,40.94694519042969,41.05104568688585,40.63463899446493,40.808142959622714,4726469
1252,2012-11-05,40.617279052734375,40.94693841462138,40.530527084511,40.91223668601293,3632141
1253,2012-11-06,41.51951217651367,41.60626416921037,40.42643800985465,40.84284945743753,4718509
1254,2012-11-07,41.640968322753906,41.849174058621124,41.29396033184091,41.46746432729741,4694784
1255,2012-11-08,41.24190139770508,41.39805213680536,41.01634719238504,41.276603130814955,3005197
1256,2012-11-09,41.484806060791016,41.95326771324219,41.08574787781273,41.18985308202206,5518512
1257,2012-11-12,41.640968322753906,41.901224315938656,41.51951458461494,41.51951458461494,5986709
1258,2012-11-15,41.606266021728516,41.74506827490403,41.17250603893187,41.328661515377476,11277862
1259,2012-11-16,41.32865524291992,41.62361292777527,41.05104607210465,41.57155797246243,7952790
1260,2012-11-19,41.65830993652344,41.779763654536495,41.189852991695886,41.32865522374095,4682624
1261,2012-11-20,42.36967849731445,42.49113221381783,41.67566263911949,41.69301115293586,5826060
1262,2012-11-21,41.67566680908203,42.49113646537422,41.41541083621836,42.36968273671849,8050611
1263,2012-11-22,41.32865524291992,41.86651565731778,41.189853010810445,41.72771342520829,3266009
1264,2012-11-23,41.55421447753906,41.987974446895485,41.241908240921816,41.46746248366778,2809752
1265,2012-11-26,41.7797737121582,41.84917719818636,41.31131194796179,41.640971446699346,2935121
1266,2012-11-27,41.13779830932617,41.97062112031437,41.033697811250825,41.814465666604995,7105541
1267,2012-11-29,40.91224670410156,41.311304914326435,40.565238746237036,41.12045242013961,15583782
1268,2012-11-30,40.91224670410156,41.24190614671152,40.70404098806352,41.01635191541891,9986088
1269,2012-12-03,41.276607513427734,41.32865776532102,40.79079261149947,40.998998325669206,5791740
1270,2012-12-04,41.797119140625,41.987971631706884,41.18985522424153,41.27660721229631,8486828
1271,2012-12-05,41.69300842285156,42.07471806118346,41.293950271839286,41.90121410799586,7991825
1272,2012-12-06,41.65830993652344,41.849167123857185,41.17249977106755,41.81446538919684,3888336
1273,2012-12-07,41.189849853515625,41.797113690718234,40.981644168012686,41.745058739395525,3172271
1274,2012-12-10,41.13779830932617,41.34600401207322,40.94694582732258,41.22455029325442,2674532
1275,2012-12-11,40.77344512939453,41.36336055005486,40.704041654047415,41.293957074707734,5034484
1276,2012-12-12,40.68669891357422,41.06840866896975,40.53054342517687,40.92960640517067,6283865
1277,2012-12-13,41.0337028503418,41.20720683950521,40.80814860574874,40.91224911660802,7727857
1278,2012-12-14,40.33967590332031,41.016343159341375,40.16617196142728,41.016343159341375,6097530
1279,2012-12-17,40.3743896484375,40.66934737875421,40.06208340140683,40.357036425126495,3910978
1280,2012-12-18,40.63465118408203,40.91225572897202,40.2876431496707,40.599949439321364,4553554
1281,2012-12-19,40.322330474853516,40.84284234033144,39.99267107741243,40.79078738850684,6136261
1282,2012-12-20,40.18352508544922,40.5652347427476,40.07942459100247,40.5652347427476,2121800
1283,2012-12-21,39.80182647705078,40.166182972269716,39.73242299862959,40.11413271675229,3053451
1284,2012-12-24,39.69772720336914,40.23559247517576,39.50687466902987,39.836529474397494,2156093
1285,2012-12-26,40.01001739501953,40.32232826244721,39.767114695081695,39.83651344938004,2963625
1286,2012-12-27,39.36806869506836,40.252939614110296,39.24661730040691,40.02738534309707,7464142
1287,2012-12-28,39.38540267944336,40.04471669148003,38.968993705878205,39.697708821292785,6441596
1288,2012-12-31,39.81916809082031,39.905920070510135,39.35070645917605,39.3854081923712,1528669
1289,2013-01-01,39.50686264038086,40.11412650950928,39.45481003961956,39.95797106052349,6397127
1290,2013-01-02,39.24660110473633,39.83651166959761,39.177197646942986,39.59360898051198,10823940
1291,2013-01-03,39.610965728759766,39.81917143884063,39.26395778082384,39.48951200566289,7768126
1292,2013-01-04,39.88857650756836,39.95797527597526,39.40276394903493,39.73242104210861,7374977
1293,2013-01-07,39.69772720336914,39.957983226521414,39.402771789109195,39.90593296321049,5751436
1294,2013-01-08,40.409088134765625,40.51318863986144,39.55891675229538,39.576265267612456,7147399
1295,2013-01-09,40.09678268432617,40.58259765873668,39.940631905349065,40.51319417479309,8208348
1296,2013-01-10,39.524208068847656,40.49583300756838,39.385405850914935,40.14882510943866,5482985
1297,2013-01-11,39.263946533203125,39.628307598118234,39.15984606128176,39.59360587194605,7053838
1298,2013-01-14,38.88225173950195,39.66301729495159,38.77814888100922,39.24661056757734,10369465
1299,2013-01-15,38.535247802734375,39.24661466451255,38.46584667426058,39.038408925792595,7333310
1300,2013-01-16,38.88225173950195,39.00370311332819,38.3096871944411,38.517892911426564,12729863
1301,2013-01-17,39.090450286865234,39.22925486551958,38.604640144820145,38.89959781532484,8720890
1302,2013-01-18,39.88857650756836,40.06208048848065,38.86490113754715,39.10780624016469,11437257
1303,2013-01-21,39.524208068847656,39.94061942924166,39.28130301081644,39.680363505644365,5767870
1304,2013-01-22,39.38540267944336,39.99266645227104,39.14249764097183,39.593608342874795,5102821
1305,2013-01-23,38.916954040527344,39.767125487528155,38.70875066123412,39.558919754936426,4125262
1306,2013-01-24,38.50053024291992,39.05574374918374,38.413778279647296,38.93429005928302,7597320
1307,2013-01-25,38.517879486083984,38.74343363978643,38.274974469797314,38.274974469797314,5876853
1308,2013-01-28,38.830196380615234,38.951650099128955,38.0841302620257,38.552591915380724,4530765
1309,2013-01-29,38.899600982666016,39.350709428453825,38.58729242023802,38.7434455248029,8933771
1310,2013-01-30,38.6913948059082,39.14250559953224,38.46584058574529,38.86489877627913,6691139
1311,2013-01-31,38.24026870727539,38.8475323605268,38.032065438138986,38.58727650913334,10621030
1312,2013-02-01,38.327030181884766,38.587286097950994,38.136175372776634,38.222927344798705,6533829
1313,2013-02-04,38.58729553222656,38.76079951869101,38.344390421836025,38.36174129114216,4150438
1314,2013-02-05,38.03208923339844,38.50054864702588,37.89328461383202,38.43114751389204,2184943
1315,2013-02-06,37.94532775878906,38.39643618822699,37.82387404114152,38.188232840785986,2852740
1316,2013-02-07,38.726104736328125,38.986360746958596,37.99738696524333,37.99738696524333,5059086
1317,2013-02-08,38.604644775390625,39.14250758143371,38.37909054380723,38.86490074412454,5162866
1318,2013-02-11,39.055747985839844,39.125149093326854,38.292331096887025,38.69138922991072,3760946
1319,2013-02-12,39.15985870361328,40.02737860501117,38.65669527816384,38.76079813699125,9796530
1320,2013-02-13,38.13618087768555,39.90592230371494,37.92797752675739,39.90592230371494,7821046
1321,2013-02-14,36.678749084472656,38.30968597111777,36.03678343868232,38.17088373309199,14843823
1322,2013-02-15,37.22844696044922,37.439873027681834,36.47084126731048,36.85845253764072,8479053
1323,2013-02-18,38.144622802734375,38.54985330395056,37.08749726248646,37.08749726248646,8321446
1324,2013-02-19,38.19747543334961,38.2855692221652,37.774625724974165,38.14462011593904,8484570
1325,2013-02-20,38.109397888183594,38.63796084637043,37.845116409090174,38.23273020097305,7964693
1326,2013-02-21,37.651302337646484,38.391288857297916,37.4751123399801,37.98605831484814,6464828
1327,2013-02-22,38.4265251159668,38.58509347604346,37.70415548706505,37.91558156029876,14054231
1328,2013-02-25,39.48365020751953,39.55412476781443,38.49699919429927,38.5850929920922,15983553
1329,2013-02-26,39.09603500366211,39.43079094416949,38.831753620677794,39.43079094416949,17614848
1330,2013-02-27,38.37367630004883,39.41318527981949,38.26796562861935,39.28985297688805,9561570
1331,2013-02-28,36.75275421142578,38.761295484804926,35.959909726575525,38.62034631004413,11505348
1332,2013-03-01,38.03892135620117,38.408915885915796,36.7527501233549,37.246076959540346,9664596
1333,2013-03-04,38.21510696411133,38.58510147411563,37.45749870273152,38.05653857116598,5835406
1334,2013-03-05,38.26795959472656,38.40890872754026,37.527970673211115,38.250340355700494,4342564
1335,2013-03-06,37.93320083618164,38.40890833655587,37.827490182496156,38.267959205176965,2348098
1336,2013-03-07,38.12700653076172,38.338432611131836,37.75701208496267,37.75701208496267,3784471
1337,2013-03-08,38.76129150390625,38.81414684158862,38.07416016554606,38.37367772857595,5865486
1338,2013-03-11,38.90222930908203,39.025561580605476,38.40890500238264,38.74366095262131,3872022
1339,2013-03-12,38.49700927734375,38.972716865900644,38.091778657238116,38.972716865900644,5729772
1340,2013-03-13,38.6908073425293,38.84937570600706,38.338432139379925,38.44414517826419,4784709
1341,2013-03-14,38.6379508972168,38.76128317824857,38.320814159845625,38.620334048238576,4923712
1342,2013-03-15,38.40890884399414,38.77890330587367,38.21510199351464,38.54985797723519,4917271
1343,2013-03-18,38.32081604003906,38.40890984804194,38.232722232036195,38.373671368961794,3593844
1344,2013-03-19,37.73939895629883,38.549860101643944,37.017026842113296,38.39129172058501,5195989
1345,2013-03-20,36.77037048339844,37.66892797153433,36.57656359149494,37.545595661314486,5025753
1346,2013-03-21,35.801334381103516,37.105122359342,35.53705293728365,36.64703643514569,4921271
1347,2013-03-22,36.10084533691406,36.36512671506974,35.53704410763646,35.81894472227526,8653798
1348,2013-03-25,36.61179733276367,36.84084029097898,36.294660561435144,36.43560970653724,4166875
1349,2013-03-26,36.99940490722656,37.10511555360718,36.4708421165346,36.4708421165346,3767435
1350,2013-03-28,37.28130340576172,37.49272947936498,36.68226605014878,36.981785922803866,4534130
1351,2013-04-01,37.175594329833984,37.51035030243947,36.91131292150902,37.087500527059,1691135
1352,2013-04-02,37.52796936035156,37.93319989528762,37.034642633367085,37.33416251723971,4652635
1353,2013-04-03,37.42226028442383,37.56320942723998,37.193214940225594,37.2989279921865,2361750
1354,2013-04-04,36.8232307434082,37.51036214403318,36.57656610601115,37.263699896334224,3713922
1355,2013-04-05,36.876075744628906,36.999408028741044,36.55893899933687,36.55893899933687,8205260
1356,2013-04-08,36.69989013671875,37.35178529171006,36.47084718480157,36.99941004894666,3096875
1357,2013-04-09,36.400367736816406,37.42225730481079,36.22418012747573,36.84083676016811,2293912
1358,2013-04-10,36.85845947265625,36.92893404509471,36.25942202238293,36.48846498023232,1905585
1359,2013-04-11,36.488468170166016,36.92893727353556,36.34751901296689,36.92893727353556,3329986
1360,2013-04-12,37.175594329833984,37.29892421990056,36.31227315088124,36.31227315088124,1819318
1361,2013-04-15,36.66464614868164,36.99940449077643,36.52369702862914,36.99940449077643,2619515
1362,2013-04-16,37.668922424316406,38.02129767054097,36.64703516614423,36.66465201669739,2546545
1363,2013-04-17,37.668922424316406,38.1093914820971,37.43987947014948,37.668922424316406,3775629
1364,2013-04-18,37.704166412353516,38.0213032244015,37.087509641384045,37.40464645343203,5080676
1365,2013-04-22,38.54985809326172,38.972710273652396,37.43987709397976,37.43987709397976,5577118
1366,2013-04-23,38.655574798583984,38.76128785369143,38.303199541357614,38.40891259646506,2951714
1367,2013-04-25,38.708431243896484,39.57175011767847,38.056536083656326,38.44414980969603,7103973
1368,2013-04-26,38.867000579833984,39.007949725652495,38.58509989849932,38.84938133918226,3417359
1369,2013-04-29,38.91985321044922,39.25460920080415,38.602716459522966,38.602716459522966,5263605
1370,2013-04-30,39.5365104675293,39.871266463006414,38.58509781049524,38.831759997178516,5652599
1371,2013-05-02,40.4879264831543,40.69935259767694,39.201757723951694,39.21937696511153,7787838
1372,2013-05-03,39.466033935546875,40.59363654378356,39.34270165349055,40.13554589320219,3489204
1373,2013-05-06,39.50127410888672,39.80079162292804,39.04318582833809,39.30746725292028,1570856
1374,2013-05-07,39.71269607543945,40.08269053158939,38.90223259761039,39.43079542362534,4295563
1375,2013-05-08,40.435062408447266,40.57601152786132,39.69507355728052,39.69507355728052,4623152
1376,2013-05-09,39.99458694458008,40.593626579296526,39.74792483071278,40.52314964130861,3439496
1377,2013-05-10,39.5893669128418,40.36458953764797,39.46603462861961,39.76555452476068,3388720
1378,2013-05-13,39.5365104675293,39.818411133609104,39.25460980144948,39.32508676024256,3486486
1379,2013-05-14,40.29412078857422,40.576019079869226,39.571751040311085,39.571751040311085,5187764
1380,2013-05-15,40.08269119262695,40.73458631134196,39.818409775260996,40.38221108818735,7598979
1381,2013-05-16,40.13554000854492,40.61124743850283,39.888877870295175,39.906497106533806,7843384
1382,2013-05-17,40.89316177368164,41.19268173867458,40.08270048430869,40.170794310518616,4225774
1383,2013-05-20,40.2765007019043,40.91077905072064,40.17079003346596,40.875540568109386,6051683
1384,2013-05-21,39.71269607543945,40.48792107565522,39.41317857451608,40.206022813538496,3901355
1385,2013-05-22,39.69507598876953,39.853646744944946,39.43079458140696,39.81840826808433,4300192
1386,2013-05-23,38.62034225463867,39.76556194583298,38.40891612500057,39.51889733135591,5416658
1387,2013-05-24,38.40890884399414,39.0431847229737,38.09177209935307,39.0431847229737,4295474
1388,2013-05-27,39.51889419555664,39.7127010673968,38.40891307727761,38.47938765166557,1976291
1389,2013-05-28,39.6422233581543,40.065073160741356,39.43079726201203,39.58936802896748,3947350
1390,2013-05-29,39.99458694458008,40.153157665356076,39.536498796142645,39.800780144506916,4123634
1391,2013-05-30,40.31174850463867,40.52317466979276,39.51890396985824,39.888898564028764,4814631
1392,2013-05-31,39.924129486083984,40.52316698752571,39.695084118972446,40.505550135184514,8210037
1393,2013-06-03,39.25461196899414,39.959362478259536,38.99033052801961,39.94174562728601,2337051
1394,2013-06-04,39.88888931274414,40.1179346701558,39.18413877861176,39.18413877861176,6339450
1395,2013-06-05,39.624610900878906,39.78317930527825,39.44842325383566,39.65984938616672,2941759
1396,2013-06-06,39.48365020751953,39.677457040603414,39.360317934730546,39.360317934730546,3741327
1397,2013-06-07,38.990333557128906,39.712703363185454,38.91985897866682,39.13128510375091,3373193
1398,2013-06-10,38.76129150390625,39.28985443952145,38.6908169237638,39.11366679431639,4178032
1399,2013-06-11,38.003684997558594,39.41318613739682,37.80987811289127,38.532247924997925,4988953
1400,2013-06-12,38.05653762817383,38.54986203615713,37.77463694231294,38.05653762817383,1985386
1401,2013-06-13,37.26368713378906,38.197480462295495,37.122735619308756,37.79224993627133,3320850
1402,2013-06-14,38.444149017333984,38.58509815679013,37.351784822607485,37.439878632191956,5440747
1403,2013-06-17,38.12700653076172,38.56747554011837,37.70415675971879,38.42652641300317,1761508
1404,2013-06-18,38.19747543334961,38.65556361313008,37.82748343208169,38.05652632712345,2599492
1405,2013-06-19,37.880348205566406,38.12701039788497,37.651305253348646,38.03891658707852,3158484
1406,2013-06-20,37.298927307128906,37.809873317272654,37.193214257109595,37.77463483736704,3936637
1407,2013-06-21,37.774635314941406,37.93320369712634,36.99941025449473,37.228453207684346,8100913
1408,2013-06-24,37.3165397644043,38.23271617845015,37.01701990874009,37.56320190981753,7726193
1409,2013-06-25,36.32989501953125,37.70415987613136,35.959900543150546,37.42225920890332,5865050
1410,2013-06-26,37.351783752441406,37.49273288785922,36.10085121424283,36.224181110309054,9917951
1411,2013-06-27,37.545589447021484,38.05653545647998,37.29892725710559,37.52797259678984,10124040
1412,2013-06-28,39.21937942504883,39.50128013219464,37.70416521512573,37.70416521512573,13955319
1413,2013-07-01,39.783180236816406,39.924131791570176,38.937480467085585,38.937480467085585,4880398
1414,2013-07-02,39.23699188232422,39.747935481466904,38.97271046314378,39.50127330150465,4836103
1415,2013-07-03,38.1622428894043,39.02556162189013,37.98605529543996,39.02556162189013,3203552
1416,2013-07-04,37.93320083618164,38.58509594562819,37.43987648665809,38.232720727483546,5239017
1417,2013-07-05,37.91558837890625,38.37367430379782,37.633687693797675,38.056537526611706,2878063
1418,2013-07-08,37.10512161254883,37.880349077242684,36.92893398688161,37.880349077242684,5074736
1419,2013-07-09,38.708431243896484,38.76128657485755,37.298927871796465,37.457496254377226,5626482
1420,2013-07-10,38.109397888183594,39.148906951042754,38.00368720830461,38.91986156867634,6811029
1421,2013-07-11,38.884620666503906,39.25461277975188,38.46176844045304,38.74366912792105,5779104
1422,2013-07-12,38.867000579833984,39.02556896630421,38.07415625778517,39.007949725652495,3580274
1423,2013-07-15,38.778900146484375,39.09603686528773,38.426524952393,38.74366167119635,2918182
1424,2013-07-16,38.831748962402344,39.078411078991905,38.16223716170255,38.16223716170255,2477162
1425,2013-07-17,39.078426361083984,39.53651469371807,38.6908149947765,38.79652805456864,9890923
1426,2013-07-18,39.11365509033203,39.3603172418708,38.84937370160539,38.95508673503548,5820812
1427,2013-07-19,39.23699188232422,39.39556025589299,38.97271046314378,39.39556025589299,4552788
1428,2013-07-22,39.16651153564453,39.39555684626249,38.866994053647986,39.007943175799625,2515956
1429,2013-07-23,38.81414031982422,39.55412926122766,38.479384328121704,39.55412926122766,5415186
1430,2013-07-24,38.76129150390625,38.990334486793685,38.32082239089358,38.444154698416284,2594203
1431,2013-07-25,38.81414031982422,39.3779416456266,37.45749472381707,38.97271108562315,4206471
1432,2013-07-26,38.17987060546875,39.025570288426,38.074157547674666,38.93747647188055,5399927
1433,2013-07-29,38.09178161621094,38.637961436250734,37.82750013308277,38.47939302431344,2056881
1434,2013-07-30,37.19321823120117,38.127014151500624,36.87608143695475,38.09177805752758,1322467
1435,2013-07-31,35.62514114379883,36.999405869144695,34.62087085949598,36.68226675266613,6050144
1436,2013-08-01,36.2418098449707,36.629423653470226,34.88516390492045,35.519439959875086,4448345
1437,2013-08-02,32.18947982788086,35.36085635033513,30.49807853796584,34.88514891608817,31014744
1438,2013-08-05,32.87661361694336,33.40517641388728,30.903311552473806,32.40090614381493,15799229
1439,2013-08-06,32.96470642089844,33.651837558234696,32.57709514866379,32.77089958993252,14382559
1440,2013-08-07,32.87661361694336,33.458034127400026,32.612332218471394,33.12327577757774,5717703
1441,2013-08-08,33.828033447265625,34.18040872099658,32.94709526293822,33.05280832299706,6778874
1442,2013-08-12,33.510894775390625,34.32135833740968,33.33470714841682,34.004219175038244,9452703
1443,2013-08-13,33.88087463378906,34.00420448557493,33.12326673126184,33.4580249896581,2256717
1444,2013-08-14,34.21564483642578,34.58563932617814,33.66946272200064,33.82803110626662,9066232
1445,2013-08-16,34.53278732299805,34.90278187401519,33.6518490537658,34.21565050195363,16654810
1446,2013-08-19,34.004215240478516,34.42706740804638,33.387558617422286,34.21564132426245,5042098
1447,2013-08-20,33.986602783203125,34.180407263734196,33.42280141339183,34.00421963438037,5439143
1448,2013-08-21,34.39182662963867,34.83229561663494,34.057070677460956,34.1627837122795,17512680
1449,2013-08-22,34.568016052246094,34.79705898171608,33.84564639743696,34.180402367315146,11299648
1450,2013-08-23,34.462303161621094,34.60325467934375,34.03945338784781,34.462303161621094,19297499
1451,2013-08-26,34.51517105102539,34.691358707840976,34.25088956580202,34.4270772226176,24410353
1452,2013-08-27,33.722312927246094,36.38274594479156,33.40517383969998,34.53277390834856,13466053
1453,2013-08-28,33.07042694091797,34.109933500879755,32.47138946481268,33.47565754218686,11398478
1454,2013-08-29,34.28612518310547,34.70897507560046,33.03519235929685,33.03519235929685,15533827
1455,2013-08-30,34.409454345703125,34.656116561260276,33.0528085755921,34.14517288838522,8242572
1456,2013-09-02,34.88515090942383,35.06133850407197,34.25087748044827,34.427065075096415,15403306
1457,2013-09-03,33.7047004699707,35.23753372717444,33.17613760744494,35.06134371663497,4877060
1458,2013-09-04,33.95136260986328,34.145169470435796,33.176137557270756,33.334705937849165,4850453
1459,2013-09-05,34.30438995361328,35.8199161308185,33.87647474540105,34.78579093538628,9746210
1460,2013-09-06,35.28502655029297,35.802087968329,33.91213708535635,34.215243305400215,7041237
1461,2013-09-10,36.461788177490234,36.92535897688108,35.39200252678115,35.39200252678115,8723482
1462,2013-09-11,35.30284881591797,36.693568267791505,34.96408465833823,36.33697390858961,5150080
1463,2013-09-12,35.30284881591797,35.89123095958725,35.03540304651655,35.481145995518915,5409563
1464,2013-09-13,35.57030487060547,35.730771884074265,35.106731617453875,35.12455940470867,6331674
1465,2013-09-16,36.56876754760742,37.06800121441661,35.37417762501816,35.57030505061067,14084730
1466,2013-09-17,36.21217727661133,36.568771757537135,35.1423938338339,36.39047451707423,5923058
1467,2013-09-18,35.80208969116211,36.19434453382275,35.267198042976204,35.83775010169881,4635243
1468,2013-09-19,35.80208969116211,37.13931881162688,35.39200464323312,36.657915360935256,10203659
1469,2013-09-20,36.22999954223633,36.56876374119214,35.83774715019138,35.92689575088031,15290056
1470,2013-09-23,35.39200210571289,35.98038432751827,35.24936531041433,35.695108318610565,3730187
1471,2013-09-24,35.356346130371094,35.60596174552001,34.96409129348657,35.14238850692304,8304198
1472,2013-09-25,35.837745666503906,35.96255225131505,35.0175780904587,35.302851666204454,5150528
1473,2013-09-26,35.40983581542969,35.74860246984666,35.14238998403365,35.659453859381316,6791644
1474,2013-09-27,35.28502655029297,35.802087968329,35.142387333320876,35.409833144544066,4575709
1475,2013-09-30,34.96409225463867,35.285028698633205,34.500519003298216,35.01758287112649,5763141
1476,2013-10-01,35.30284881591797,35.37416962240656,34.91059647178205,35.03540304651655,4024187
1477,2013-10-03,35.6237907409668,35.74859975345889,35.16021751810984,35.65945114976758,11166670
1478,2013-10-04,34.92844009399414,35.481159628480846,34.83929146994,35.481159628480846,16408671
1479,2013-10-07,34.96409225463867,35.01758287112649,34.429200599625254,34.78579503630087,3643908
1480,2013-10-08,35.035400390625,35.231527756980476,34.83927544257961,35.160209374208506,7001377
1481,2013-10-09,35.32068634033203,35.44549535925258,34.76796448531507,34.76796448531507,5815351
1482,2013-10-10,35.39200210571289,35.4989809113421,35.035407699155904,35.32068370806361,4045318
1483,2013-10-11,35.28502655029297,35.62379076084687,35.178047742141565,35.498981748285125,2594571
1484,2013-10-14,35.49898147583008,35.623790487433915,35.05323846054585,35.302854065442894,3588795
1485,2013-10-15,35.28502655029297,35.71293936458794,35.03540852516947,35.534642157105814,6566169
1486,2013-10-17,34.803627014160156,35.58813433113513,34.60749958033868,35.21370966989612,7117518
1487,2013-10-18,35.48115539550781,35.659455040655786,34.6074994676684,35.12456094183369,15690831
1488,2013-10-21,35.48115539550781,35.641624834309894,35.32068837501664,35.48115539550781,2023039
1489,2013-10-22,36.35480880737305,36.94318860875267,35.409832182407776,35.409832182407776,9232804
1490,2013-10-23,35.87340545654297,36.8362098688309,35.766426651108624,36.693573073792166,3579487
1491,2013-10-24,35.30284881591797,36.21216491554485,35.01757526320467,36.01603995263202,7207079
1492,2013-10-25,35.730770111083984,35.92689752595198,35.05323926138643,35.51681249153514,5281406
1493,2013-10-28,35.21370315551758,35.980382542567256,35.05323616418966,35.76642494192305,5287076
1494,2013-10-29,35.80208969116211,35.998217112492426,34.9462616030782,35.16021922967687,7086272
1495,2013-10-30,35.71294403076172,35.92690167501976,35.65945582885269,35.89124126153976,3289474
1496,2013-10-31,36.12301254272461,36.550927663601236,35.24935693783652,35.9982059810606,8249061
1497,2013-11-01,34.910606384277344,36.33698422608972,34.80362756247922,36.12302658249348,9616570
1498,2013-11-05,33.929969787597656,34.964092699799004,33.71601215554388,34.857113883772115,17767298
1499,2013-11-06,34.322227478027344,34.50052472593952,33.98346319065645,33.98346319065645,9564186
1500,2013-11-07,33.894309997558594,34.32222285120054,33.716012773681875,34.19741624547336,9949028
1501,2013-11-08,34.250892639160156,34.393531820080874,33.395067226876016,33.60902237079203,6427427
1502,2013-11-11,34.21524429321289,34.375711300917445,33.59120404900907,34.19741408828778,7123880
1503,2013-11-12,34.001285552978516,34.30439177180895,33.80515814187122,34.21524316842478,5714533
1504,2013-11-13,34.23307800292969,34.32222662466926,33.71601648050239,33.822995310252104,4914428
1505,2013-11-14,34.23307800292969,34.4826960784494,34.14392938119011,34.26873841894997,2329910
1506,2013-11-18,34.35787582397461,34.48268482098844,34.12609045044646,34.34004562178544,4220710
1507,2013-11-19,33.894309997558594,34.35788326330023,33.64469436779336,34.090437427485156,6280476
1508,2013-11-20,33.43073272705078,34.03694515026034,33.359414329705714,33.73383893865556,5017948
1509,2013-11-21,33.30592346191406,33.59119944669817,33.056307882094366,33.519878636769356,4281191
1510,2013-11-22,33.484222412109375,33.591201214321615,33.23460681915451,33.23460681915451,7516975
1511,2013-11-25,33.573368072509766,33.73383505262855,33.41290109239098,33.41290109239098,8325845
1512,2013-11-26,33.60902404785156,33.75166323588984,33.28809010680821,33.43072687653633,7679212
1513,2013-11-27,32.86017608642578,33.76949210801833,32.75319730418371,33.430725561200084,4670852
1514,2013-11-28,33.76950454711914,33.87648095045624,32.681890960600676,32.89584618558583,21937834
1515,2013-11-29,33.91214370727539,34.090440949573065,33.30593356712552,33.64469784382888,19972565
1516,2013-12-02,33.37724685668945,33.76950169685431,32.84235521190688,32.84235521190688,12138526
1517,2013-12-03,33.43073272705078,33.519881328309765,33.23460773892948,33.3415841257918,10819239
1518,2013-12-04,34.09043502807617,34.19741383853482,33.27026737230749,33.377246182766136,21813713
1519,2013-12-05,34.34004592895508,34.46485492708532,33.92996336648778,34.41136432003935,14177075
